millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
2204403, 1184326958, "2007/7/13 11:42:38",  30,  -38,  932,  2,  12,  -14,  9,  37,  -40
2204603, 1184326958, "2007/7/13 11:42:38",  -25,  29,  977,  5,  23,  -23,  9,  40,  -38
2204803, 1184326958, "2007/7/13 11:42:38",  -48,  83,  1071,  3,  5,  -34,  11,  41,  -40
2205003, 1184326958, "2007/7/13 11:42:38",  -72,  111,  1079,  -1,  4,  -64,  10,  43,  -37
2205203, 1184326958, "2007/7/13 11:42:38",  -53,  -10,  1056,  8,  -8,  -52,  5,  45,  -36
2205403, 1184326959, "2007/7/13 11:42:39",  -60,  77,  968,  -12,  -17,  4,  0,  46,  -38
2205603, 1184326959, "2007/7/13 11:42:39",  -42,  -21,  936,  17,  -14,  15,  -1,  45,  -39
2205803, 1184326959, "2007/7/13 11:42:39",  -111,  42,  969,  -4,  -3,  28,  2,  44,  -40
2206003, 1184326959, "2007/7/13 11:42:39",  24,  28,  979,  5,  3,  7,  2,  42,  -40
2206203, 1184326959, "2007/7/13 11:42:39",  87,  95,  942,  -6,  -14,  -11,  2,  43,  -39
2206403, 1184326960, "2007/7/13 11:42:40",  154,  122,  889,  11,  -18,  22,  -1,  41,  -39
2206603, 1184326960, "2007/7/13 11:42:40",  14,  -9,  947,  -3,  19,  24,  1,  42,  -41
2206803, 1184326960, "2007/7/13 11:42:40",  -7,  85,  1019,  -2,  4,  -6,  3,  41,  -40
2207003, 1184326960, "2007/7/13 11:42:40",  -70,  63,  1052,  -1,  20,  3,  5,  41,  -39
2207203, 1184326960, "2007/7/13 11:42:40",  -27,  54,  1041,  0,  0,  8,  6,  42,  -38
2207403, 1184326961, "2007/7/13 11:42:41",  12,  16,  1036,  11,  -8,  17,  8,  40,  -40
2207603, 1184326961, "2007/7/13 11:42:41",  11,  74,  1007,  -5,  -14,  10,  6,  40,  -39
2207803, 1184326961, "2007/7/13 11:42:41",  -43,  89,  1000,  14,  4,  8,  5,  37,  -40
2208003, 1184326961, "2007/7/13 11:42:41",  -10,  76,  1033,  -11,  17,  -12,  7,  39,  -39
2208203, 1184326961, "2007/7/13 11:42:41",  23,  173,  1072,  -2,  -17,  -3,  8,  40,  -37
2208403, 1184326962, "2007/7/13 11:42:42",  88,  49,  1031,  -3,  9,  44,  8,  40,  -40
2208603, 1184326962, "2007/7/13 11:42:42",  34,  -37,  905,  1,  1,  2,  10,  38,  -40
2208803, 1184326962, "2007/7/13 11:42:42",  -25,  13,  907,  -1,  2,  -21,  8,  38,  -40
2209003, 1184326962, "2007/7/13 11:42:42",  -78,  83,  996,  -4,  9,  -71,  9,  41,  -39
2209203, 1184326962, "2007/7/13 11:42:42",  -161,  131,  1056,  -2,  4,  -38,  5,  45,  -36
2209403, 1184326963, "2007/7/13 11:42:43",  -31,  37,  1060,  -11,  -22,  43,  4,  46,  -37
2209603, 1184326963, "2007/7/13 11:42:43",  70,  -79,  1022,  0,  -5,  42,  5,  45,  -38
2209803, 1184326963, "2007/7/13 11:42:43",  27,  -90,  979,  7,  -22,  48,  6,  40,  -39
2210003, 1184326963, "2007/7/13 11:42:43",  104,  -64,  956,  4,  28,  -15,  8,  39,  -38
2210203, 1184326963, "2007/7/13 11:42:43",  -37,  110,  975,  12,  -27,  -70,  7,  40,  -40
2210403, 1184326964, "2007/7/13 11:42:44",  10,  120,  1038,  -1,  49,  -87,  3,  42,  -40
2210603, 1184326964, "2007/7/13 11:42:44",  -105,  208,  1053,  10,  -44,  -79,  -2,  43,  -41
2210803, 1184326964, "2007/7/13 11:42:44",  -8,  8,  1010,  -20,  15,  -87,  -11,  45,  -37
2211003, 1184326964, "2007/7/13 11:42:44",  7,  210,  939,  -9,  -20,  -77,  -15,  43,  -37
2211203, 1184326964, "2007/7/13 11:42:44",  211,  -67,  1066,  -1,  8,  -64,  -21,  42,  -35
2211403, 1184326965, "2007/7/13 11:42:45",  -66,  -87,  782,  -15,  -75,  -18,  -24,  38,  -35
2211603, 1184326965, "2007/7/13 11:42:45",  -104,  -73,  994,  -15,  18,  24,  -26,  38,  -33
2211803, 1184326965, "2007/7/13 11:42:45",  136,  61,  976,  44,  4,  140,  -21,  41,  -35
2212003, 1184326965, "2007/7/13 11:42:45",  -16,  127,  946,  4,  18,  102,  -8,  42,  -37
2212203, 1184326965, "2007/7/13 11:42:45",  69,  158,  1005,  2,  -12,  32,  -4,  43,  -39
2212403, 1184326966, "2007/7/13 11:42:46",  -42,  167,  1073,  -6,  7,  -12,  -3,  44,  -39
2212603, 1184326966, "2007/7/13 11:42:46",  -38,  13,  1080,  -11,  13,  -50,  -5,  44,  -37
2212803, 1184326966, "2007/7/13 11:42:46",  -75,  -70,  1042,  -3,  -10,  33,  -3,  46,  -37
2213003, 1184326966, "2007/7/13 11:42:46",  -67,  -3,  962,  -12,  -7,  37,  -3,  47,  -38
2213203, 1184326966, "2007/7/13 11:42:46",  17,  34,  974,  16,  -14,  44,  -2,  46,  -37
2213403, 1184326967, "2007/7/13 11:42:47",  86,  58,  1036,  2,  -14,  20,  1,  44,  -39
2213603, 1184326967, "2007/7/13 11:42:47",  125,  52,  974,  -2,  2,  35,  2,  44,  -38
2213803, 1184326967, "2007/7/13 11:42:47",  129,  87,  911,  -13,  -6,  -19,  1,  43,  -39
2214003, 1184326967, "2007/7/13 11:42:47",  6,  41,  985,  0,  23,  -56,  0,  44,  -38
2214203, 1184326967, "2007/7/13 11:42:47",  86,  22,  1068,  -8,  -12,  -4,  -2,  47,  -37
2214403, 1184326968, "2007/7/13 11:42:48",  -30,  -9,  1019,  25,  33,  68,  0,  45,  -36
2214603, 1184326968, "2007/7/13 11:42:48",  32,  27,  910,  -20,  -7,  5,  5,  43,  -39
2214803, 1184326968, "2007/7/13 11:42:48",  33,  93,  936,  12,  17,  6,  4,  43,  -39
2215003, 1184326968, "2007/7/13 11:42:48",  -74,  126,  1017,  21,  -3,  -4,  6,  39,  -42
2215203, 1184326968, "2007/7/13 11:42:48",  -102,  57,  1015,  -5,  -2,  -67,  7,  42,  -40
2215403, 1184326969, "2007/7/13 11:42:49",  -141,  -56,  956,  -1,  -8,  -28,  0,  45,  -37
2215603, 1184326969, "2007/7/13 11:42:49",  2,  112,  1018,  2,  -7,  46,  1,  42,  -40
2215803, 1184326969, "2007/7/13 11:42:49",  24,  165,  1110,  -3,  -2,  -39,  -1,  42,  -39
2216003, 1184326969, "2007/7/13 11:42:49",  45,  88,  1059,  -13,  -5,  32,  -2,  44,  -39
2216203, 1184326969, "2007/7/13 11:42:49",  67,  -52,  951,  5,  -14,  74,  1,  46,  -37
2216403, 1184326970, "2007/7/13 11:42:50",  -47,  182,  943,  -21,  -16,  106,  6,  41,  -40
2216603, 1184326970, "2007/7/13 11:42:50",  157,  89,  1021,  22,  17,  -29,  7,  40,  -40
2216803, 1184326970, "2007/7/13 11:42:50",  -130,  101,  1023,  4,  20,  -107,  10,  40,  -38
2217003, 1184326970, "2007/7/13 11:42:50",  8,  -79,  1000,  -3,  -6,  12,  6,  44,  -38
2217203, 1184326970, "2007/7/13 11:42:50",  -10,  -8,  987,  -5,  -9,  -4,  6,  45,  -38
2217403, 1184326971, "2007/7/13 11:42:51",  -8,  -2,  1004,  5,  8,  27,  7,  44,  -37
2217603, 1184326971, "2007/7/13 11:42:51",  13,  70,  1029,  3,  -4,  11,  8,  41,  -38
2217803, 1184326971, "2007/7/13 11:42:51",  -60,  11,  993,  4,  3,  -16,  7,  43,  -37
2218003, 1184326971, "2007/7/13 11:42:51",  22,  31,  961,  -1,  -3,  -17,  6,  42,  -38
2218203, 1184326971, "2007/7/13 11:42:51",  -106,  29,  987,  4,  3,  -5,  6,  42,  -39
2218403, 1184326972, "2007/7/13 11:42:52",  -3,  55,  988,  -19,  4,  17,  6,  44,  -38
2218603, 1184326972, "2007/7/13 11:42:52",  -21,  89,  994,  11,  -2,  -3,  7,  43,  -38
2218803, 1184326972, "2007/7/13 11:42:52",  76,  16,  1018,  -9,  0,  -13,  6,  45,  -40
2219003, 1184326972, "2007/7/13 11:42:52",  2,  -30,  989,  -8,  -7,  15,  3,  45,  -37
2219203, 1184326972, "2007/7/13 11:42:52",  -98,  61,  933,  6,  8,  -6,  6,  44,  -36
2219403, 1184326973, "2007/7/13 11:42:53",  -36,  37,  957,  18,  -12,  3,  4,  41,  -39
2219603, 1184326973, "2007/7/13 11:42:53",  21,  76,  960,  -8,  -2,  -6,  3,  42,  -39
2219803, 1184326973, "2007/7/13 11:42:53",  6,  66,  916,  8,  -8,  10,  2,  43,  -38
2220003, 1184326973, "2007/7/13 11:42:53",  -12,  45,  997,  2,  -4,  -30,  2,  42,  -39
2220203, 1184326973, "2007/7/13 11:42:53",  42,  73,  1056,  -12,  -6,  -35,  -2,  44,  -40
2220403, 1184326974, "2007/7/13 11:42:54",  72,  49,  1073,  -2,  6,  -5,  -2,  45,  -38
2220603, 1184326974, "2007/7/13 11:42:54",  18,  65,  1116,  -11,  12,  -12,  1,  45,  -38
2220803, 1184326974, "2007/7/13 11:42:54",  6,  56,  1102,  -4,  5,  9,  2,  45,  -38
2221003, 1184326974, "2007/7/13 11:42:54",  -5,  38,  1011,  6,  8,  -36,  -1,  45,  -37
2221203, 1184326974, "2007/7/13 11:42:54",  -24,  19,  980,  -8,  -8,  -32,  -2,  47,  -37
2221403, 1184326975, "2007/7/13 11:42:55",  -45,  -51,  928,  -9,  -2,  23,  -5,  49,  -36
2221603, 1184326975, "2007/7/13 11:42:55",  -42,  38,  908,  16,  3,  28,  -2,  48,  -36
2221803, 1184326975, "2007/7/13 11:42:55",  -27,  23,  985,  6,  0,  9,  0,  46,  -36
2222003, 1184326975, "2007/7/13 11:42:55",  21,  4,  985,  -6,  -24,  20,  0,  46,  -38
2222203, 1184326975, "2007/7/13 11:42:55",  -30,  -34,  984,  8,  22,  12,  1,  45,  -38
2222403, 1184326976, "2007/7/13 11:42:56",  -5,  65,  1038,  9,  -4,  15,  3,  43,  -39
2222603, 1184326976, "2007/7/13 11:42:56",  51,  46,  1016,  3,  2,  -10,  4,  42,  -40
2222803, 1184326976, "2007/7/13 11:42:56",  -19,  16,  948,  -2,  -3,  -14,  4,  43,  -40
2223003, 1184326976, "2007/7/13 11:42:56",  -46,  81,  988,  -5,  13,  -26,  2,  45,  -39
2223203, 1184326976, "2007/7/13 11:42:56",  -105,  26,  1048,  -7,  2,  10,  3,  45,  -39
2223403, 1184326977, "2007/7/13 11:42:57",  -115,  -34,  1001,  -2,  0,  23,  5,  44,  -37
2223603, 1184326977, "2007/7/13 11:42:57",  -61,  31,  993,  8,  -12,  8,  6,  44,  -38
2223803, 1184326977, "2007/7/13 11:42:57",  19,  42,  1014,  6,  -11,  -11,  3,  44,  -39
2224003, 1184326977, "2007/7/13 11:42:57",  92,  13,  969,  7,  -20,  2,  2,  44,  -40
2224203, 1184326977, "2007/7/13 11:42:57",  100,  98,  1029,  1,  7,  -33,  0,  42,  -40
2224403, 1184326978, "2007/7/13 11:42:58",  64,  74,  990,  0,  -4,  2,  -2,  42,  -39
2224603, 1184326978, "2007/7/13 11:42:58",  13,  98,  976,  7,  1,  -9,  -2,  44,  -40
2224803, 1184326978, "2007/7/13 11:42:58",  -51,  137,  1093,  -5,  14,  -8,  -1,  43,  -39
2225003, 1184326978, "2007/7/13 11:42:58",  -35,  96,  1033,  -12,  18,  20,  1,  45,  -38
2225203, 1184326978, "2007/7/13 11:42:58",  78,  79,  970,  -12,  -5,  12,  3,  47,  -39
2225403, 1184326979, "2007/7/13 11:42:59",  49,  -19,  967,  -13,  -8,  -6,  2,  47,  -37
2225603, 1184326979, "2007/7/13 11:42:59",  -72,  -91,  996,  0,  2,  3,  2,  49,  -37
2225803, 1184326979, "2007/7/13 11:42:59",  -77,  -65,  990,  1,  -7,  22,  3,  47,  -36
2226003, 1184326979, "2007/7/13 11:42:59",  2,  -53,  972,  6,  -10,  29,  3,  45,  -38
2226203, 1184326979, "2007/7/13 11:42:59",  -21,  -1,  1021,  18,  -1,  21,  6,  42,  -39
2226403, 1184326980, "2007/7/13 11:43:0",  69,  75,  1057,  0,  -8,  12,  5,  41,  -40
2226603, 1184326980, "2007/7/13 11:43:0",  59,  43,  1000,  -1,  2,  -32,  4,  41,  -39
2226803, 1184326980, "2007/7/13 11:43:0",  82,  20,  979,  2,  -3,  -22,  1,  41,  -39
2227003, 1184326980, "2007/7/13 11:43:0",  1,  38,  1017,  -17,  4,  -8,  1,  42,  -39
2227203, 1184326980, "2007/7/13 11:43:0",  -10,  39,  1004,  2,  14,  2,  3,  44,  -38
2227403, 1184326981, "2007/7/13 11:43:1",  -76,  13,  963,  10,  16,  -9,  6,  44,  -38
2227603, 1184326981, "2007/7/13 11:43:1",  -27,  2,  955,  -4,  0,  32,  5,  43,  -38
2227803, 1184326981, "2007/7/13 11:43:1",  -9,  83,  950,  -1,  5,  39,  8,  42,  -38
2228003, 1184326981, "2007/7/13 11:43:1",  -14,  111,  983,  3,  -2,  -8,  10,  39,  -39
2228203, 1184326981, "2007/7/13 11:43:1",  -70,  69,  1011,  1,  2,  -53,  9,  42,  -38
2228403, 1184326982, "2007/7/13 11:43:2",  -107,  -13,  999,  0,  -3,  -27,  5,  45,  -39
2228603, 1184326982, "2007/7/13 11:43:2",  -114,  6,  989,  4,  -2,  8,  4,  45,  -38
2228803, 1184326982, "2007/7/13 11:43:2",  -61,  53,  1014,  1,  -14,  29,  6,  42,  -38
2229003, 1184326982, "2007/7/13 11:43:2",  25,  118,  1031,  3,  -14,  46,  5,  40,  -40
2229203, 1184326982, "2007/7/13 11:43:2",  -31,  99,  1028,  -15,  -5,  -14,  8,  40,  -40
2229403, 1184326983, "2007/7/13 11:43:3",  26,  -38,  995,  2,  5,  -8,  6,  41,  -39
2229603, 1184326983, "2007/7/13 11:43:3",  3,  50,  981,  -1,  -8,  14,  5,  41,  -41
2229803, 1184326983, "2007/7/13 11:43:3",  -41,  58,  916,  -9,  -14,  25,  5,  41,  -39
2230003, 1184326983, "2007/7/13 11:43:3",  122,  74,  983,  11,  23,  -95,  2,  41,  -40
2230203, 1184326983, "2007/7/13 11:43:3",  61,  5,  1147,  -14,  -13,  -45,  -1,  43,  -39
2230403, 1184326984, "2007/7/13 11:43:4",  -13,  44,  1013,  -2,  -22,  66,  -2,  47,  -37
2230603, 1184326984, "2007/7/13 11:43:4",  217,  62,  932,  11,  20,  -2,  0,  44,  -39
2230803, 1184326984, "2007/7/13 11:43:4",  -83,  120,  1063,  12,  -2,  -55,  -1,  42,  -39
2231003, 1184326984, "2007/7/13 11:43:4",  27,  -8,  988,  -20,  -4,  24,  -4,  44,  -40
2231203, 1184326984, "2007/7/13 11:43:4",  107,  111,  944,  5,  -9,  39,  -2,  42,  -41
2231403, 1184326985, "2007/7/13 11:43:5",  -12,  112,  1034,  14,  22,  -24,  1,  43,  -41
2231603, 1184326985, "2007/7/13 11:43:5",  67,  98,  1054,  -15,  5,  -7,  2,  41,  -41
2231803, 1184326985, "2007/7/13 11:43:5",  6,  58,  964,  -4,  1,  0,  3,  44,  -40
2232003, 1184326985, "2007/7/13 11:43:5",  -32,  104,  1005,  1,  15,  -45,  1,  46,  -38
2232203, 1184326985, "2007/7/13 11:43:5",  -113,  19,  1044,  -12,  1,  -12,  0,  46,  -38
2232403, 1184326986, "2007/7/13 11:43:6",  -64,  -16,  967,  5,  -5,  26,  0,  46,  -36
2232603, 1184326986, "2007/7/13 11:43:6",  -46,  34,  986,  9,  -5,  10,  1,  43,  -38
2232803, 1184326986, "2007/7/13 11:43:6",  -87,  67,  1026,  4,  -8,  39,  1,  43,  -40
2233003, 1184326986, "2007/7/13 11:43:6",  26,  106,  987,  -10,  -14,  40,  3,  43,  -39
2233203, 1184326986, "2007/7/13 11:43:6",  185,  84,  956,  7,  -26,  1,  1,  41,  -40
2233403, 1184326987, "2007/7/13 11:43:7",  36,  136,  1033,  0,  26,  -93,  1,  42,  -41
2233603, 1184326987, "2007/7/13 11:43:7",  29,  19,  1058,  -23,  -22,  -30,  -7,  45,  -39
2233803, 1184326987, "2007/7/13 11:43:7",  37,  -44,  892,  -4,  0,  10,  -6,  48,  -38
2234003, 1184326987, "2007/7/13 11:43:7",  68,  78,  998,  5,  16,  18,  -3,  46,  -39
2234203, 1184326987, "2007/7/13 11:43:7",  36,  71,  1059,  -8,  -8,  19,  -2,  46,  -38
2234403, 1184326988, "2007/7/13 11:43:8",  28,  -12,  924,  6,  9,  -7,  -1,  47,  -37
2234603, 1184326988, "2007/7/13 11:43:8",  -35,  -50,  944,  16,  -5,  -4,  0,  44,  -39
2234803, 1184326988, "2007/7/13 11:43:8",  11,  46,  984,  1,  -1,  26,  -1,  43,  -39
2235003, 1184326988, "2007/7/13 11:43:8",  48,  143,  1039,  12,  2,  44,  3,  40,  -39
2235203, 1184326988, "2007/7/13 11:43:8",  88,  170,  1082,  -10,  -8,  -11,  4,  39,  -41
2235403, 1184326989, "2007/7/13 11:43:9",  89,  169,  1070,  0,  16,  -42,  1,  41,  -39
2235603, 1184326989, "2007/7/13 11:43:9",  21,  33,  1069,  -14,  -5,  -65,  -2,  43,  -39
2235803, 1184326989, "2007/7/13 11:43:9",  -7,  -77,  1017,  -25,  -14,  -1,  -6,  48,  -37
2236003, 1184326989, "2007/7/13 11:43:9",  -29,  -58,  953,  10,  -1,  28,  -4,  49,  -36
2236203, 1184326989, "2007/7/13 11:43:9",  -47,  -41,  994,  17,  0,  13,  -3,  47,  -37
2236403, 1184326990, "2007/7/13 11:43:10",  152,  -88,  974,  -3,  -27,  65,  -2,  45,  -37
2236603, 1184326990, "2007/7/13 11:43:10",  98,  53,  933,  10,  13,  16,  1,  44,  -39
2236803, 1184326990, "2007/7/13 11:43:10",  221,  208,  1031,  10,  17,  -5,  1,  40,  -39
2237003, 1184326990, "2007/7/13 11:43:10",  107,  77,  986,  -15,  -9,  -57,  -1,  43,  -38
2237203, 1184326990, "2007/7/13 11:43:10",  -13,  11,  1000,  -9,  6,  -15,  0,  46,  -36
2237403, 1184326991, "2007/7/13 11:43:11",  -22,  -42,  1043,  -9,  10,  -20,  0,  48,  -37
2237603, 1184326991, "2007/7/13 11:43:11",  -77,  -88,  967,  -6,  7,  -12,  -3,  50,  -36
2237803, 1184326991, "2007/7/13 11:43:11",  85,  -59,  943,  16,  -15,  25,  -3,  48,  -36
2238003, 1184326991, "2007/7/13 11:43:11",  87,  -21,  991,  -3,  -16,  24,  -3,  46,  -38
2238203, 1184326991, "2007/7/13 11:43:11",  128,  52,  1030,  14,  -14,  62,  -2,  44,  -39
2238403, 1184326992, "2007/7/13 11:43:12",  145,  173,  954,  20,  8,  7,  1,  40,  -40
2238603, 1184326992, "2007/7/13 11:43:12",  45,  94,  942,  18,  -4,  -78,  0,  37,  -41
2238803, 1184326992, "2007/7/13 11:43:12",  100,  72,  915,  -14,  0,  5,  -2,  40,  -40
2239003, 1184326992, "2007/7/13 11:43:12",  56,  66,  909,  4,  9,  -2,  -1,  41,  -41
2239203, 1184326992, "2007/7/13 11:43:12",  21,  140,  1035,  -14,  5,  -8,  -2,  39,  -40
2239403, 1184326993, "2007/7/13 11:43:13",  50,  34,  1053,  -16,  -2,  25,  1,  43,  -39
2239603, 1184326993, "2007/7/13 11:43:13",  -42,  157,  1074,  -3,  13,  -6,  3,  43,  -39
2239803, 1184326993, "2007/7/13 11:43:13",  -86,  74,  1133,  -2,  20,  -27,  2,  45,  -37
2240003, 1184326993, "2007/7/13 11:43:13",  11,  51,  1104,  -6,  -2,  1,  3,  44,  -38
2240203, 1184326993, "2007/7/13 11:43:13",  -26,  -91,  977,  0,  -14,  11,  1,  47,  -36
2240403, 1184326994, "2007/7/13 11:43:14",  18,  -16,  955,  22,  -6,  2,  1,  45,  -38
2240603, 1184326994, "2007/7/13 11:43:14",  -91,  148,  1041,  9,  -12,  -21,  1,  44,  -39
2240803, 1184326994, "2007/7/13 11:43:14",  250,  62,  1097,  15,  -32,  82,  0,  42,  -40
2241003, 1184326994, "2007/7/13 11:43:14",  207,  99,  901,  24,  -4,  80,  2,  36,  -40
2241203, 1184326994, "2007/7/13 11:43:14",  390,  137,  933,  -12,  -4,  -4,  2,  35,  -43
2241403, 1184326995, "2007/7/13 11:43:15",  233,  68,  936,  -43,  -14,  -79,  -2,  38,  -42
2241603, 1184326995, "2007/7/13 11:43:15",  -100,  -11,  812,  -23,  -33,  13,  -5,  42,  -40
2241803, 1184326995, "2007/7/13 11:43:15",  276,  -25,  1141,  19,  7,  104,  -4,  40,  -40
