millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
1110027, 1184325862, "2007/7/13 11:24:22",  39,  206,  934,  0,  -28,  -6,  13,  14,  -39
1110227, 1184325863, "2007/7/13 11:24:23",  156,  151,  1005,  -17,  -2,  1,  10,  16,  -40
1110427, 1184325863, "2007/7/13 11:24:23",  107,  91,  940,  -27,  8,  14,  11,  18,  -41
1110627, 1184325863, "2007/7/13 11:24:23",  15,  -80,  926,  -14,  16,  19,  14,  20,  -41
1110827, 1184325863, "2007/7/13 11:24:23",  -140,  -134,  1048,  -8,  15,  15,  16,  20,  -37
1111027, 1184325863, "2007/7/13 11:24:23",  -172,  -92,  1100,  18,  5,  8,  16,  19,  -38
1111227, 1184325864, "2007/7/13 11:24:24",  -156,  3,  1013,  18,  -22,  0,  15,  16,  -38
1111427, 1184325864, "2007/7/13 11:24:24",  -50,  111,  973,  19,  -11,  -9,  14,  12,  -41
1111627, 1184325864, "2007/7/13 11:24:24",  77,  172,  1061,  5,  -21,  -8,  11,  11,  -39
1111827, 1184325864, "2007/7/13 11:24:24",  145,  144,  1081,  -6,  7,  0,  10,  13,  -39
1112027, 1184325864, "2007/7/13 11:24:24",  116,  42,  957,  -11,  13,  15,  11,  12,  -39
1112227, 1184325865, "2007/7/13 11:24:25",  -22,  -19,  895,  -6,  22,  19,  14,  14,  -38
1112427, 1184325865, "2007/7/13 11:24:25",  -130,  -30,  1002,  1,  12,  15,  16,  12,  -37
1112627, 1184325865, "2007/7/13 11:24:25",  -216,  39,  1075,  3,  3,  4,  16,  9,  -36
1112827, 1184325865, "2007/7/13 11:24:25",  -114,  82,  979,  2,  -16,  -7,  14,  8,  -37
1113027, 1184325865, "2007/7/13 11:24:25",  -33,  61,  881,  0,  -12,  -12,  12,  11,  -38
1113227, 1184325866, "2007/7/13 11:24:26",  61,  50,  937,  -3,  -18,  -8,  11,  13,  -39
1113427, 1184325866, "2007/7/13 11:24:26",  96,  15,  1040,  -2,  4,  0,  12,  12,  -40
1113627, 1184325866, "2007/7/13 11:24:26",  67,  30,  1030,  -5,  3,  9,  13,  12,  -40
1113827, 1184325866, "2007/7/13 11:24:26",  -23,  32,  959,  2,  20,  11,  13,  11,  -39
1114027, 1184325866, "2007/7/13 11:24:26",  -114,  35,  951,  -3,  -1,  10,  14,  11,  -38
1114227, 1184325867, "2007/7/13 11:24:27",  -148,  48,  995,  1,  4,  0,  13,  10,  -38
1114427, 1184325867, "2007/7/13 11:24:27",  -140,  36,  996,  -5,  -22,  -7,  12,  10,  -37
1114627, 1184325867, "2007/7/13 11:24:27",  20,  5,  987,  4,  -8,  -11,  11,  10,  -39
1114827, 1184325867, "2007/7/13 11:24:27",  133,  -1,  1043,  3,  -8,  -1,  10,  9,  -39
1115027, 1184325867, "2007/7/13 11:24:27",  150,  28,  1109,  5,  8,  14,  10,  11,  -40
1115227, 1184325868, "2007/7/13 11:24:28",  17,  85,  1112,  3,  20,  22,  11,  10,  -37
