millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
380502, 1184325132, "2007/7/13 11:12:12",  -156,  107,  917,  9,  23,  17,  -5,  -8,  -35
380702, 1184325133, "2007/7/13 11:12:13",  -227,  160,  990,  -7,  0,  3,  -4,  -6,  -34
380902, 1184325133, "2007/7/13 11:12:13",  -241,  217,  923,  -24,  -20,  -18,  -5,  -6,  -36
381102, 1184325133, "2007/7/13 11:12:13",  -49,  14,  871,  -14,  -20,  -29,  -7,  -3,  -38
381302, 1184325133, "2007/7/13 11:12:13",  58,  -84,  1051,  -18,  -29,  -21,  -7,  0,  -40
381502, 1184325133, "2007/7/13 11:12:13",  289,  -117,  1145,  6,  0,  -6,  -10,  1,  -39
381702, 1184325134, "2007/7/13 11:12:14",  132,  -47,  993,  12,  20,  10,  -7,  1,  -39
381902, 1184325134, "2007/7/13 11:12:14",  34,  18,  850,  17,  22,  21,  -7,  -3,  -38
382102, 1184325134, "2007/7/13 11:12:14",  -159,  115,  968,  19,  25,  20,  -4,  -5,  -35
382302, 1184325134, "2007/7/13 11:12:14",  -228,  182,  1083,  4,  -3,  7,  -5,  -8,  -34
382502, 1184325134, "2007/7/13 11:12:14",  -213,  205,  969,  -16,  -18,  -12,  -6,  -6,  -36
382702, 1184325135, "2007/7/13 11:12:15",  -13,  53,  840,  -12,  -18,  -21,  -7,  -4,  -37
382902, 1184325135, "2007/7/13 11:12:15",  61,  -27,  988,  -18,  -23,  -13,  -7,  -3,  -40
383102, 1184325135, "2007/7/13 11:12:15",  235,  -80,  1094,  -4,  -2,  1,  -9,  -1,  -39
383302, 1184325135, "2007/7/13 11:12:15",  82,  -69,  984,  6,  19,  12,  -8,  -1,  -39
383502, 1184325135, "2007/7/13 11:12:15",  -35,  -29,  870,  10,  7,  19,  -7,  -1,  -39
383702, 1184325136, "2007/7/13 11:12:16",  -124,  37,  1019,  23,  26,  13,  -8,  -4,  -37
383902, 1184325136, "2007/7/13 11:12:16",  -139,  109,  1140,  12,  -9,  7,  -7,  -6,  -36
384102, 1184325136, "2007/7/13 11:12:16",  -56,  176,  1056,  2,  4,  -2,  -8,  -7,  -35
384302, 1184325136, "2007/7/13 11:12:16",  -10,  168,  872,  -16,  -16,  -3,  -8,  -7,  -36
384502, 1184325136, "2007/7/13 11:12:16",  -33,  119,  852,  -25,  -4,  -7,  -8,  -3,  -38
384702, 1184325137, "2007/7/13 11:12:17",  -26,  -16,  1032,  -23,  -8,  -8,  -9,  0,  -39
384902, 1184325137, "2007/7/13 11:12:17",  10,  -221,  1182,  -6,  -2,  -6,  -9,  2,  -40
385102, 1184325137, "2007/7/13 11:12:17",  28,  -265,  1076,  25,  1,  -5,  -8,  0,  -40
385302, 1184325137, "2007/7/13 11:12:17",  -14,  -54,  876,  34,  4,  -5,  -8,  -4,  -38
385502, 1184325137, "2007/7/13 11:12:17",  -49,  207,  1020,  28,  2,  -6,  -7,  -8,  -35
385702, 1184325138, "2007/7/13 11:12:18",  -111,  409,  1109,  0,  5,  -17,  -3,  -9,  -33
385902, 1184325138, "2007/7/13 11:12:18",  -103,  303,  896,  -37,  -19,  -30,  -4,  -6,  -34
386102, 1184325138, "2007/7/13 11:12:18",  5,  35,  740,  -28,  -3,  -38,  -2,  -1,  -39
386302, 1184325138, "2007/7/13 11:12:18",  12,  -142,  996,  -31,  -26,  -27,  -1,  4,  -42
386502, 1184325138, "2007/7/13 11:12:18",  218,  -284,  1110,  10,  6,  -17,  -3,  6,  -41
386702, 1184325139, "2007/7/13 11:12:19",  98,  -180,  903,  30,  20,  -8,  1,  3,  -40
386902, 1184325139, "2007/7/13 11:12:19",  23,  72,  711,  17,  18,  4,  6,  -1,  -37
387102, 1184325139, "2007/7/13 11:12:19",  -38,  234,  944,  27,  26,  4,  7,  -4,  -36
387302, 1184325139, "2007/7/13 11:12:19",  -248,  353,  1088,  -21,  11,  -5,  9,  -4,  -32
387502, 1184325139, "2007/7/13 11:12:19",  -193,  244,  940,  -39,  -18,  -23,  8,  1,  -36
387702, 1184325140, "2007/7/13 11:12:20",  -106,  -147,  819,  -16,  -14,  -30,  10,  6,  -40
387902, 1184325140, "2007/7/13 11:12:20",  41,  -308,  1155,  -17,  -29,  -21,  7,  10,  -40
388102, 1184325140, "2007/7/13 11:12:20",  291,  -230,  1185,  44,  9,  -8,  4,  7,  -42
388302, 1184325140, "2007/7/13 11:12:20",  28,  21,  940,  35,  7,  10,  6,  3,  -38
388502, 1184325140, "2007/7/13 11:12:20",  -11,  278,  963,  23,  18,  15,  7,  -1,  -36
388702, 1184325141, "2007/7/13 11:12:21",  -250,  382,  1072,  -1,  12,  0,  9,  -3,  -33
388902, 1184325141, "2007/7/13 11:12:21",  -105,  198,  980,  -34,  -11,  -16,  9,  0,  -36
389102, 1184325141, "2007/7/13 11:12:21",  -100,  -54,  933,  -14,  -7,  -18,  9,  5,  -38
389302, 1184325141, "2007/7/13 11:12:21",  77,  -224,  1046,  -24,  -26,  -9,  9,  8,  -40
389502, 1184325141, "2007/7/13 11:12:21",  88,  -103,  1016,  17,  6,  -3,  6,  8,  -42
