millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
562877, 1184498145, "2007/7/15 11:15:45",  117,  29,  1066,  16,  -2,  20,  -22,  -1,  -36
563077, 1184498145, "2007/7/15 11:15:45",  71,  118,  1051,  19,  18,  32,  -23,  -2,  -36
563277, 1184498145, "2007/7/15 11:15:45",  25,  159,  963,  6,  15,  38,  -24,  -3,  -34
563477, 1184498146, "2007/7/15 11:15:46",  -12,  151,  930,  2,  26,  35,  -23,  -1,  -36
563677, 1184498146, "2007/7/15 11:15:46",  -103,  142,  979,  -15,  5,  29,  -24,  2,  -37
563877, 1184498146, "2007/7/15 11:15:46",  -137,  77,  1012,  -8,  9,  9,  -24,  5,  -37
564077, 1184498146, "2007/7/15 11:15:46",  -160,  -21,  958,  -14,  -15,  -2,  -24,  8,  -38
564277, 1184498146, "2007/7/15 11:15:46",  -44,  -52,  936,  2,  -15,  -8,  -27,  8,  -36
564477, 1184498147, "2007/7/15 11:15:47",  49,  -43,  1006,  8,  -11,  -3,  -28,  7,  -36
564677, 1184498147, "2007/7/15 11:15:47",  135,  75,  1034,  12,  -4,  13,  -29,  5,  -35
564877, 1184498147, "2007/7/15 11:15:47",  83,  159,  970,  1,  5,  26,  -30,  7,  -34
565078, 1184498147, "2007/7/15 11:15:47",  19,  167,  947,  1,  22,  27,  -29,  8,  -35
565278, 1184498147, "2007/7/15 11:15:47",  -75,  87,  1073,  -17,  6,  26,  -29,  12,  -37
565478, 1184498148, "2007/7/15 11:15:48",  -172,  8,  1178,  -5,  11,  13,  -27,  15,  -38
565678, 1184498148, "2007/7/15 11:15:48",  -167,  -85,  1066,  1,  -22,  4,  -28,  16,  -39
565878, 1184498148, "2007/7/15 11:15:48",  10,  38,  858,  3,  -5,  -2,  -31,  14,  -36
566078, 1184498148, "2007/7/15 11:15:48",  74,  81,  856,  12,  -11,  11,  -32,  15,  -37
566278, 1184498148, "2007/7/15 11:15:48",  189,  120,  940,  -9,  0,  32,  -32,  16,  -34
566478, 1184498149, "2007/7/15 11:15:49",  80,  81,  981,  5,  24,  46,  -30,  21,  -36
566678, 1184498149, "2007/7/15 11:15:49",  -39,  -35,  987,  -3,  14,  52,  -28,  25,  -38
566878, 1184498149, "2007/7/15 11:15:49",  -163,  63,  1000,  11,  12,  42,  -26,  27,  -39
567078, 1184498149, "2007/7/15 11:15:49",  -169,  77,  977,  10,  -7,  25,  -24,  29,  -41
567278, 1184498149, "2007/7/15 11:15:49",  -53,  162,  1001,  -6,  -8,  10,  -24,  29,  -40
567478, 1184498150, "2007/7/15 11:15:50",  14,  133,  1107,  -4,  -21,  11,  -26,  30,  -38
567678, 1184498150, "2007/7/15 11:15:50",  73,  72,  1128,  -20,  -4,  15,  -27,  34,  -34
567878, 1184498150, "2007/7/15 11:15:50",  85,  98,  1020,  -21,  13,  24,  -26,  36,  -36
568078, 1184498150, "2007/7/15 11:15:50",  -12,  -40,  898,  -11,  2,  35,  -23,  41,  -34
568278, 1184498150, "2007/7/15 11:15:50",  -81,  -84,  929,  -3,  15,  29,  -20,  44,  -36
568478, 1184498151, "2007/7/15 11:15:51",  -166,  -92,  988,  17,  -2,  23,  -16,  45,  -34
568678, 1184498151, "2007/7/15 11:15:51",  -79,  -31,  965,  18,  -14,  17,  -16,  42,  -37
568878, 1184498151, "2007/7/15 11:15:51",  -45,  109,  923,  22,  -21,  9,  -17,  39,  -38
569078, 1184498151, "2007/7/15 11:15:51",  124,  164,  966,  11,  -3,  8,  -20,  38,  -38
569278, 1184498151, "2007/7/15 11:15:51",  111,  211,  1019,  -7,  -5,  25,  -17,  39,  -39
569478, 1184498152, "2007/7/15 11:15:52",  118,  117,  993,  -10,  20,  35,  -16,  41,  -39
569678, 1184498152, "2007/7/15 11:15:52",  -87,  74,  990,  -23,  9,  35,  -9,  45,  -37
569878, 1184498152, "2007/7/15 11:15:52",  -64,  -51,  1014,  4,  27,  23,  -6,  47,  -37
570078, 1184498152, "2007/7/15 11:15:52",  -194,  -81,  973,  -8,  -9,  19,  -2,  47,  -37
570278, 1184498152, "2007/7/15 11:15:52",  -11,  -42,  904,  18,  2,  6,  -3,  47,  -37
570478, 1184498153, "2007/7/15 11:15:53",  -103,  23,  962,  14,  -13,  7,  -1,  45,  -39
570678, 1184498153, "2007/7/15 11:15:53",  93,  127,  1079,  13,  -9,  8,  -4,  41,  -39
570878, 1184498153, "2007/7/15 11:15:53",  -49,  251,  1079,  -4,  -13,  7,  -4,  40,  -41
571078, 1184498153, "2007/7/15 11:15:53",  118,  155,  962,  -12,  10,  2,  -4,  42,  -40
571278, 1184498153, "2007/7/15 11:15:53",  -32,  82,  941,  -23,  2,  12,  -2,  43,  -39
571478, 1184498154, "2007/7/15 11:15:54",  73,  -82,  1044,  -12,  10,  15,  0,  46,  -36
571678, 1184498154, "2007/7/15 11:15:54",  -184,  -89,  1072,  -4,  -5,  17,  3,  48,  -36
571878, 1184498154, "2007/7/15 11:15:54",  -2,  -103,  966,  20,  2,  11,  2,  47,  -37
572078, 1184498154, "2007/7/15 11:15:54",  -92,  65,  892,  14,  1,  12,  5,  45,  -38
572278, 1184498154, "2007/7/15 11:15:54",  103,  139,  1057,  16,  -14,  15,  4,  41,  -39
572478, 1184498155, "2007/7/15 11:15:55",  -13,  230,  1170,  -4,  8,  16,  6,  40,  -41
572678, 1184498155, "2007/7/15 11:15:55",  108,  189,  1043,  -19,  8,  21,  4,  38,  -41
572878, 1184498155, "2007/7/15 11:15:55",  -67,  4,  870,  -9,  14,  20,  10,  42,  -38
573078, 1184498155, "2007/7/15 11:15:55",  -96,  -50,  892,  -25,  -3,  19,  10,  43,  -39
573278, 1184498155, "2007/7/15 11:15:55",  -149,  -118,  960,  19,  7,  8,  12,  43,  -36
573478, 1184498156, "2007/7/15 11:15:56",  -119,  -73,  958,  0,  -25,  8,  10,  40,  -38
573678, 1184498156, "2007/7/15 11:15:56",  -9,  110,  948,  23,  -9,  1,  9,  38,  -41
573878, 1184498156, "2007/7/15 11:15:56",  70,  158,  1017,  6,  -20,  5,  9,  36,  -40
574078, 1184498156, "2007/7/15 11:15:56",  167,  214,  1023,  -8,  15,  17,  6,  35,  -40
574278, 1184498156, "2007/7/15 11:15:56",  87,  82,  971,  -13,  5,  39,  9,  35,  -40
574478, 1184498157, "2007/7/15 11:15:57",  -25,  -22,  1033,  -9,  30,  41,  13,  34,  -38
574678, 1184498157, "2007/7/15 11:15:57",  -238,  -43,  1102,  2,  -5,  34,  17,  32,  -38
574878, 1184498157, "2007/7/15 11:15:57",  -190,  21,  984,  10,  -3,  13,  15,  30,  -38
575078, 1184498157, "2007/7/15 11:15:57",  -84,  47,  825,  11,  -30,  2,  13,  27,  -39
575278, 1184498157, "2007/7/15 11:15:57",  89,  65,  906,  6,  -10,  1,  11,  24,  -41
575478, 1184498158, "2007/7/15 11:15:58",  217,  173,  1077,  -3,  -8,  24,  10,  23,  -42
