millis,stamp,datetime,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ
952557, 4024640035, "2097/7/14 11:33:55",  -106,  45,  930,  3,  -9,  0,  10,  37,  -40
952757, 4024640035, "2097/7/14 11:33:55",  -115,  91,  946,  -4,  -6,  -1,  9,  38,  -39
952957, 4024640036, "2097/7/14 11:33:56",  -176,  64,  910,  -8,  -7,  -1,  9,  38,  -41
953157, 4024640036, "2097/7/14 11:33:56",  -109,  20,  948,  -8,  -1,  -2,  6,  39,  -41
953357, 4024640036, "2097/7/14 11:33:56",  -53,  49,  951,  -6,  0,  -3,  7,  40,  -39
953558, 4024640036, "2097/7/14 11:33:56",  -177,  65,  946,  -3,  2,  -3,  7,  41,  -38
953758, 4024640036, "2097/7/14 11:33:56",  -99,  7,  961,  4,  5,  -2,  7,  40,  -38
953958, 4024640037, "2097/7/14 11:33:57",  -219,  45,  1073,  6,  3,  -1,  9,  39,  -38
954158, 4024640037, "2097/7/14 11:33:57",  -100,  80,  1000,  7,  2,  -1,  8,  40,  -39
954358, 4024640037, "2097/7/14 11:33:57",  -131,  96,  989,  4,  0,  -1,  8,  38,  -38
954558, 4024640037, "2097/7/14 11:33:57",  -81,  80,  1000,  0,  -1,  -1,  9,  39,  -41
954758, 4024640037, "2097/7/14 11:33:57",  -55,  45,  996,  -3,  -1,  -2,  9,  38,  -40
954958, 4024640038, "2097/7/14 11:33:58",  -38,  52,  983,  -6,  1,  -3,  8,  39,  -39
955158, 4024640038, "2097/7/14 11:33:58",  -21,  -3,  972,  -3,  1,  -2,  7,  41,  -40
955358, 4024640038, "2097/7/14 11:33:58",  -24,  28,  991,  1,  2,  -2,  7,  42,  -39
955558, 4024640038, "2097/7/14 11:33:58",  -139,  28,  987,  7,  1,  -1,  7,  39,  -41
955758, 4024640038, "2097/7/14 11:33:58",  -137,  61,  976,  7,  0,  -1,  8,  38,  -39
955958, 4024640039, "2097/7/14 11:33:59",  -121,  105,  961,  3,  -1,  -1,  10,  39,  -40
956158, 4024640039, "2097/7/14 11:33:59",  -111,  97,  974,  -4,  -1,  -1,  9,  38,  -40
956358, 4024640039, "2097/7/14 11:33:59",  -88,  59,  940,  -8,  -3,  -2,  7,  38,  -40
956558, 4024640039, "2097/7/14 11:33:59",  -37,  25,  969,  -7,  -4,  -3,  8,  40,  -39
956758, 4024640039, "2097/7/14 11:33:59",  -47,  10,  956,  -3,  -4,  -3,  7,  41,  -38
956958, 4024640040, "2097/7/14 11:34:0",  -110,  41,  1002,  2,  -2,  -2,  6,  41,  -39
957158, 4024640040, "2097/7/14 11:34:0",  -105,  41,  995,  4,  1,  -2,  6,  40,  -38
957358, 4024640040, "2097/7/14 11:34:0",  -158,  68,  992,  4,  2,  -2,  6,  39,  -41
957558, 4024640040, "2097/7/14 11:34:0",  -178,  79,  1025,  4,  3,  -3,  6,  42,  -41
957758, 4024640040, "2097/7/14 11:34:0",  -174,  94,  1042,  -1,  5,  -4,  6,  39,  -41
957958, 4024640041, "2097/7/14 11:34:1",  -197,  93,  1070,  -3,  6,  -3,  7,  39,  -40
958158, 4024640041, "2097/7/14 11:34:1",  -198,  48,  1049,  -3,  4,  -2,  7,  40,  -39
958358, 4024640041, "2097/7/14 11:34:1",  -209,  26,  1031,  1,  0,  -1,  8,  41,  -37
958558, 4024640041, "2097/7/14 11:34:1",  -203,  15,  1017,  7,  -3,  1,  7,  41,  -40
958758, 4024640041, "2097/7/14 11:34:1",  -197,  77,  1001,  12,  -6,  2,  8,  38,  -40
958958, 4024640042, "2097/7/14 11:34:2",  -184,  87,  993,  8,  -4,  1,  6,  38,  -40
959158, 4024640042, "2097/7/14 11:34:2",  -179,  139,  1019,  -1,  -1,  0,  4,  35,  -42
959358, 4024640042, "2097/7/14 11:34:2",  -163,  83,  971,  -7,  0,  -2,  7,  36,  -40
959558, 4024640042, "2097/7/14 11:34:2",  -177,  91,  991,  -7,  2,  -2,  4,  39,  -40
959758, 4024640042, "2097/7/14 11:34:2",  -204,  40,  969,  -5,  2,  -2,  5,  38,  -38
959958, 4024640043, "2097/7/14 11:34:3",  -202,  66,  997,  0,  1,  -1,  7,  41,  -40
960158, 4024640043, "2097/7/14 11:34:3",  -198,  59,  972,  3,  -3,  -1,  7,  40,  -40
960358, 4024640043, "2097/7/14 11:34:3",  -166,  99,  978,  4,  -4,  -1,  6,  39,  -39
960558, 4024640043, "2097/7/14 11:34:3",  -186,  79,  976,  2,  -3,  0,  4,  39,  -41
960758, 4024640043, "2097/7/14 11:34:3",  -154,  125,  988,  -3,  -2,  -1,  6,  39,  -41
960958, 4024640044, "2097/7/14 11:34:4",  -185,  57,  957,  -6,  1,  -3,  6,  38,  -40
961158, 4024640044, "2097/7/14 11:34:4",  -139,  87,  958,  -7,  1,  -4,  6,  41,  -40
961358, 4024640044, "2097/7/14 11:34:4",  -201,  29,  962,  -2,  0,  -3,  5,  41,  -37
961558, 4024640044, "2097/7/14 11:34:4",  -189,  26,  967,  4,  -1,  -1,  6,  42,  -39
961758, 4024640044, "2097/7/14 11:34:4",  -213,  35,  1011,  8,  -3,  1,  7,  39,  -39
961958, 4024640045, "2097/7/14 11:34:5",  -152,  89,  997,  10,  -4,  0,  7,  39,  -40
962158, 4024640045, "2097/7/14 11:34:5",  -189,  100,  978,  5,  -4,  0,  5,  37,  -40
962358, 4024640045, "2097/7/14 11:34:5",  -191,  117,  966,  1,  -2,  0,  6,  39,  -42
962558, 4024640045, "2097/7/14 11:34:5",  -175,  84,  940,  -3,  -1,  -2,  6,  38,  -40
962758, 4024640045, "2097/7/14 11:34:5",  -160,  111,  949,  -7,  1,  -2,  4,  39,  -40
962958, 4024640046, "2097/7/14 11:34:6",  -189,  34,  976,  -5,  2,  -2,  5,  39,  -39
963158, 4024640046, "2097/7/14 11:34:6",  -172,  77,  958,  -3,  0,  -2,  5,  40,  -38
963358, 4024640046, "2097/7/14 11:34:6",  -196,  36,  992,  0,  -4,  -2,  6,  40,  -39
963558, 4024640046, "2097/7/14 11:34:6",  -169,  72,  983,  4,  -7,  -1,  4,  41,  -39
963758, 4024640046, "2097/7/14 11:34:6",  -112,  64,  959,  6,  -9,  0,  6,  40,  -41
963958, 4024640047, "2097/7/14 11:34:7",  -33,  36,  984,  4,  -5,  0,  3,  39,  -41
964158, 4024640047, "2097/7/14 11:34:7",  -146,  93,  936,  0,  -5,  1,  3,  37,  -42
964358, 4024640047, "2097/7/14 11:34:7",  -122,  104,  928,  -3,  0,  -1,  4,  39,  -43
964558, 4024640047, "2097/7/14 11:34:7",  -167,  59,  930,  -5,  4,  -1,  4,  40,  -41
964758, 4024640047, "2097/7/14 11:34:7",  -137,  44,  978,  -3,  7,  -2,  6,  40,  -40
964958, 4024640048, "2097/7/14 11:34:8",  -141,  64,  1001,  -1,  5,  -2,  5,  41,  -39
965158, 4024640048, "2097/7/14 11:34:8",  -158,  72,  1003,  1,  1,  -1,  7,  41,  -41
965358, 4024640048, "2097/7/14 11:34:8",  -144,  43,  1007,  3,  -3,  -2,  7,  39,  -39
965558, 4024640048, "2097/7/14 11:34:8",  -121,  146,  1019,  3,  -6,  0,  5,  40,  -40
